id,type,rarity,attack,elderseal,attributes,damageType,name,durability,slots,elements,crafting,assets,shelling,phial,boostType,specialAmmo,deviation,ammo,coatings
598,gunlance,1,"{'display': 184, 'raw': 80}",,{},sever,Iron Gunlance 1,"[{'red': 100, 'orange': 50, 'yellow': 50, 'green': 0, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 100, 'orange': 50, 'yellow': 60, 'green': 0, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 100, 'orange': 50, 'yellow': 70, 'green': 0, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 100, 'orange': 50, 'yellow': 80, 'green': 0, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 100, 'orange': 50, 'yellow': 80, 'green': 10, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 100, 'orange': 50, 'yellow': 80, 'green': 20, 'blue': 0, 'white': 0, 'purple': 0}]",[],[],"{'craftable': True, 'previous': None, 'branches': [599], 'craftingMaterials': [{'quantity': 1, 'item': {'id': 116, 'rarity': 4, 'carryLimit': 99, 'value': 60, 'name': 'Iron Ore', 'description': 'Ore that can be smelted into metal and used for many different purposes.'}}], 'upgradeMaterials': []}","{'icon': 'https://assets.mhw-db.com/weapons/gunlance/icons/c4a5f3c750236580edd4c9ab7cf190b1.e4a1a3f179bc4e9ccbf094992b1078de160f2e60.png', 'image': 'https://assets.mhw-db.com/weapons/gunlance/5a4612e665d514ebe5c3b7ec1858e1c26502835d.5dac264f5d63a5327b0730b3c334e6b3.png'}","{'type': 'normal', 'level': 1}",,,,,,
599,gunlance,1,"{'display': 207, 'raw': 90}",,{},sever,Iron Gunlance 2,"[{'red': 70, 'orange': 70, 'yellow': 30, 'green': 30, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 70, 'yellow': 30, 'green': 40, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 70, 'yellow': 30, 'green': 50, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 70, 'yellow': 30, 'green': 60, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 70, 'yellow': 30, 'green': 70, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 70, 'yellow': 30, 'green': 80, 'blue': 0, 'white': 0, 'purple': 0}]",[],[],"{'craftable': False, 'previous': 598, 'branches': [600, 608, 623], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 2, 'item': {'id': 116, 'rarity': 4, 'carryLimit': 99, 'value': 60, 'name': 'Iron Ore', 'description': 'Ore that can be smelted into metal and used for many different purposes.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/gunlance/icons/c4a5f3c750236580edd4c9ab7cf190b1.e4a1a3f179bc4e9ccbf094992b1078de160f2e60.png', 'image': 'https://assets.mhw-db.com/weapons/gunlance/5a4612e665d514ebe5c3b7ec1858e1c26502835d.5dac264f5d63a5327b0730b3c334e6b3.png'}","{'type': 'normal', 'level': 1}",,,,,,
600,gunlance,2,"{'display': 230, 'raw': 100}",,{},sever,Iron Gunlance 3,"[{'red': 60, 'orange': 70, 'yellow': 30, 'green': 40, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 70, 'yellow': 30, 'green': 50, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 70, 'yellow': 30, 'green': 60, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 70, 'yellow': 30, 'green': 70, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 70, 'yellow': 30, 'green': 80, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 70, 'yellow': 30, 'green': 90, 'blue': 0, 'white': 0, 'purple': 0}]",[],[],"{'craftable': False, 'previous': 599, 'branches': [601], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 2, 'item': {'id': 121, 'rarity': 4, 'carryLimit': 99, 'value': 80, 'name': 'Earth Crystal', 'description': 'Crystallized microbes prized as an abrasive when forging weapons. Mainly found in the Wildspire Waste.'}}, {'quantity': 2, 'item': {'id': 117, 'rarity': 4, 'carryLimit': 99, 'value': 160, 'name': 'Machalite Ore', 'description': ""Ore that's more difficult to procure than Iron Ore. Produces fine metal.""}}, {'quantity': 5, 'item': {'id': 116, 'rarity': 4, 'carryLimit': 99, 'value': 60, 'name': 'Iron Ore', 'description': 'Ore that can be smelted into metal and used for many different purposes.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/gunlance/icons/c4a5f3c750236580edd4c9ab7cf190b1.e4a1a3f179bc4e9ccbf094992b1078de160f2e60.png', 'image': 'https://assets.mhw-db.com/weapons/gunlance/5a4612e665d514ebe5c3b7ec1858e1c26502835d.5dac264f5d63a5327b0730b3c334e6b3.png'}","{'type': 'normal', 'level': 1}",,,,,,
601,gunlance,3,"{'display': 253, 'raw': 110}",,{},sever,Steel Gunlance 1,"[{'red': 80, 'orange': 50, 'yellow': 80, 'green': 40, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 80, 'orange': 50, 'yellow': 80, 'green': 50, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 80, 'orange': 50, 'yellow': 80, 'green': 60, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 80, 'orange': 50, 'yellow': 80, 'green': 70, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 80, 'orange': 50, 'yellow': 80, 'green': 80, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 80, 'orange': 50, 'yellow': 80, 'green': 90, 'blue': 0, 'white': 0, 'purple': 0}]",[],[],"{'craftable': False, 'previous': 600, 'branches': [602], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 2, 'item': {'id': 118, 'rarity': 4, 'carryLimit': 99, 'value': 480, 'name': 'Dragonite Ore', 'description': 'An ore that yields metal superior to that of Machalite. Invaluable for making durable armor.'}}, {'quantity': 5, 'item': {'id': 117, 'rarity': 4, 'carryLimit': 99, 'value': 160, 'name': 'Machalite Ore', 'description': ""Ore that's more difficult to procure than Iron Ore. Produces fine metal.""}}, {'quantity': 2, 'item': {'id': 148, 'rarity': 4, 'carryLimit': 99, 'value': 300, 'name': 'Monster Bone M', 'description': ""Bone obtained from large monsters. Strong yet flexible, it's as reliable as steel or wood.""}}]}","{'icon': 'https://assets.mhw-db.com/weapons/gunlance/icons/5d6d40158dab88728cdf8dd372c6856b.165d158bf770874fd93751be1cd4143b504d0c1f.png', 'image': 'https://assets.mhw-db.com/weapons/gunlance/62bb679fade3cc13252dc5bf09671c7ddd5f3c98.9b93cf1254b33f15f1f887dfc98d20fe.png'}","{'type': 'normal', 'level': 2}",,,,,,
602,gunlance,4,"{'display': 299, 'raw': 130}",,{},sever,Steel Gunlance 2,"[{'red': 70, 'orange': 50, 'yellow': 80, 'green': 50, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 50, 'yellow': 80, 'green': 60, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 50, 'yellow': 80, 'green': 70, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 50, 'yellow': 80, 'green': 80, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 50, 'yellow': 80, 'green': 90, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 50, 'yellow': 80, 'green': 100, 'blue': 0, 'white': 0, 'purple': 0}]",[],[],"{'craftable': False, 'previous': 601, 'branches': [603], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 2, 'item': {'id': 150, 'rarity': 4, 'carryLimit': 99, 'value': 500, 'name': 'Monster Bone+', 'description': 'Bone obtained from large monsters. Hard to obtain, but vital for crafting powerful equipment.'}}, {'quantity': 5, 'item': {'id': 118, 'rarity': 4, 'carryLimit': 99, 'value': 480, 'name': 'Dragonite Ore', 'description': 'An ore that yields metal superior to that of Machalite. Invaluable for making durable armor.'}}, {'quantity': 2, 'item': {'id': 122, 'rarity': 4, 'carryLimit': 99, 'value': 600, 'name': 'Coral Crystal - Rarity 4', 'description': 'Crystal prized at the Smithy for use in high-grade abrasives. Mainly found in the Coral Highlands.'}}, {'quantity': 10, 'item': {'id': 117, 'rarity': 4, 'carryLimit': 99, 'value': 160, 'name': 'Machalite Ore', 'description': ""Ore that's more difficult to procure than Iron Ore. Produces fine metal.""}}]}","{'icon': 'https://assets.mhw-db.com/weapons/gunlance/icons/78d23b34e462cd2d86f3e77cbba8ccba.650cc015aa4036d50f4daa049ae0b00e578f7321.png', 'image': 'https://assets.mhw-db.com/weapons/gunlance/62bb679fade3cc13252dc5bf09671c7ddd5f3c98.9b93cf1254b33f15f1f887dfc98d20fe.png'}","{'type': 'normal', 'level': 2}",,,,,,
603,gunlance,5,"{'display': 322, 'raw': 140}",,{},sever,Steel Gunlance 3,"[{'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 30, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 40, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 50, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 60, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 70, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 80, 'white': 0, 'purple': 0}]",[{'rank': 1}],"[{'type': 'blast', 'damage': 210, 'hidden': True}]","{'craftable': False, 'previous': 602, 'branches': [604], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 8, 'item': {'id': 119, 'rarity': 6, 'carryLimit': 99, 'value': 680, 'name': 'Carbalite Ore', 'description': 'Ore obtained from mining outcrops. Still under research, but known to yield highly pure metal.'}}, {'quantity': 5, 'item': {'id': 118, 'rarity': 4, 'carryLimit': 99, 'value': 480, 'name': 'Dragonite Ore', 'description': 'An ore that yields metal superior to that of Machalite. Invaluable for making durable armor.'}}, {'quantity': 2, 'item': {'id': 123, 'rarity': 6, 'carryLimit': 99, 'value': 800, 'name': 'Dragonvein Crystal', 'description': 'Mined from high rank areas. Many expect this newly-discovered crystal to usher in a new era of metalwork.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/gunlance/icons/1f9ff9b6eef86036ec6bb29e3a5c71d1.768976100bf6b11558413a4af65c59c1e4846258.png', 'image': 'https://assets.mhw-db.com/weapons/gunlance/62bb679fade3cc13252dc5bf09671c7ddd5f3c98.9b93cf1254b33f15f1f887dfc98d20fe.png'}","{'type': 'normal', 'level': 2}",,,,,,
604,gunlance,6,"{'display': 368, 'raw': 160}",,{},sever,Chrome Gunlance 1,"[{'red': 70, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 50, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 60, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 70, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 90, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 100, 'white': 0, 'purple': 0}]",[{'rank': 1}],"[{'type': 'blast', 'damage': 240, 'hidden': True}]","{'craftable': False, 'previous': 603, 'branches': [605, 606], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 8, 'item': {'id': 120, 'rarity': 6, 'carryLimit': 99, 'value': 1020, 'name': 'Fucium Ore', 'description': ""Ore obtained from the Elder's Recess. A mysterious metal, capable of fusing nearly any two materials together.""}}, {'quantity': 5, 'item': {'id': 119, 'rarity': 6, 'carryLimit': 99, 'value': 680, 'name': 'Carbalite Ore', 'description': 'Ore obtained from mining outcrops. Still under research, but known to yield highly pure metal.'}}, {'quantity': 10, 'item': {'id': 118, 'rarity': 4, 'carryLimit': 99, 'value': 480, 'name': 'Dragonite Ore', 'description': 'An ore that yields metal superior to that of Machalite. Invaluable for making durable armor.'}}, {'quantity': 3, 'item': {'id': 123, 'rarity': 6, 'carryLimit': 99, 'value': 800, 'name': 'Dragonvein Crystal', 'description': 'Mined from high rank areas. Many expect this newly-discovered crystal to usher in a new era of metalwork.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/gunlance/icons/76594faba5749c2211e5cd406fb1572e.30155771d9114b0a301ebcbdec62ed71f32ed9c3.png', 'image': 'https://assets.mhw-db.com/weapons/gunlance/62bb679fade3cc13252dc5bf09671c7ddd5f3c98.9b93cf1254b33f15f1f887dfc98d20fe.png'}","{'type': 'normal', 'level': 3}",,,,,,
605,gunlance,6,"{'display': 414, 'raw': 180}",,{},sever,Chrome Gunlance 2,"[{'red': 60, 'orange': 60, 'yellow': 20, 'green': 150, 'blue': 60, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 60, 'yellow': 20, 'green': 150, 'blue': 70, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 60, 'yellow': 20, 'green': 150, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 60, 'yellow': 20, 'green': 150, 'blue': 90, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 60, 'yellow': 20, 'green': 150, 'blue': 90, 'white': 10, 'purple': 0}, {'red': 60, 'orange': 60, 'yellow': 20, 'green': 150, 'blue': 90, 'white': 20, 'purple': 0}]","[{'rank': 1}, {'rank': 1}]","[{'type': 'blast', 'damage': 270, 'hidden': True}]","{'craftable': False, 'previous': 604, 'branches': [], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 2, 'item': {'id': 174, 'rarity': 7, 'carryLimit': 99, 'value': 1600, 'name': 'Elder Dragon Blood', 'description': 'Contains an unknown compound. The object of much scholarly research.'}}, {'quantity': 13, 'item': {'id': 120, 'rarity': 6, 'carryLimit': 99, 'value': 1020, 'name': 'Fucium Ore', 'description': ""Ore obtained from the Elder's Recess. A mysterious metal, capable of fusing nearly any two materials together.""}}, {'quantity': 20, 'item': {'id': 119, 'rarity': 6, 'carryLimit': 99, 'value': 680, 'name': 'Carbalite Ore', 'description': 'Ore obtained from mining outcrops. Still under research, but known to yield highly pure metal.'}}, {'quantity': 1, 'item': {'id': 126, 'rarity': 7, 'carryLimit': 99, 'value': 1720, 'name': 'Firecell Stone', 'description': 'A magma-like deposit that only trained hands can work with. Armor made from it is first-class.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/gunlance/icons/76594faba5749c2211e5cd406fb1572e.30155771d9114b0a301ebcbdec62ed71f32ed9c3.png', 'image': 'https://assets.mhw-db.com/weapons/gunlance/62bb679fade3cc13252dc5bf09671c7ddd5f3c98.9b93cf1254b33f15f1f887dfc98d20fe.png'}","{'type': 'normal', 'level': 3}",,,,,,
606,gunlance,7,"{'display': 460, 'raw': 200}",high,{},sever,Nergal Ram,"[{'red': 120, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 70, 'white': 0, 'purple': 0}, {'red': 120, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 70, 'white': 0, 'purple': 0}, {'red': 120, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 70, 'white': 0, 'purple': 0}, {'red': 120, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 70, 'white': 0, 'purple': 0}, {'red': 120, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 70, 'white': 0, 'purple': 0}, {'red': 120, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 70, 'white': 0, 'purple': 0}]",[{'rank': 1}],"[{'type': 'dragon', 'damage': 120, 'hidden': False}]","{'craftable': False, 'previous': 604, 'branches': [607], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 3, 'item': {'id': 409, 'rarity': 7, 'carryLimit': 99, 'value': 4500, 'name': 'Nergigante Talon', 'description': 'Rare Nergigante material. Mostly obtained by carving. Sharp, used in many weapons.'}}, {'quantity': 4, 'item': {'id': 410, 'rarity': 7, 'carryLimit': 99, 'value': 3400, 'name': 'Nergigante Regrowth Plate', 'description': 'Rare Nergigante material. Obtained by collecting rare drops. Unusual, used to craft gear.'}}, {'quantity': 2, 'item': {'id': 407, 'rarity': 7, 'carryLimit': 99, 'value': 4300, 'name': 'Nergigante Tail', 'description': 'Rare Nergigante material. Obtained by carving its severed tail. Stiff, used to craft gear.'}}, {'quantity': 2, 'item': {'id': 406, 'rarity': 7, 'carryLimit': 99, 'value': 3200, 'name': 'Nergigante Carapace', 'description': 'Rare Nergigante material. Mostly obtained as a reward. Solid, used to craft gear.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/gunlance/icons/747cba6ee4a1ec9b8dad9fe9f8b78d19.b343da4ea9072b01b79940a8819bee5cdb0a5853.png', 'image': 'https://assets.mhw-db.com/weapons/gunlance/631af994485a7a4a03aca22e0a8ae9ba1c3f1eeb.604b4af07f7bd58f85bad27485161add.png'}","{'type': 'wide', 'level': 2}",,,,,,
607,gunlance,8,"{'display': 483, 'raw': 210}",high,{},sever,Eradication Flame,"[{'red': 110, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 110, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 110, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 110, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 110, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 110, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 80, 'white': 0, 'purple': 0}]",[{'rank': 2}],"[{'type': 'dragon', 'damage': 150, 'hidden': False}]","{'craftable': False, 'previous': 606, 'branches': [], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 2, 'item': {'id': 440, 'rarity': 7, 'carryLimit': 99, 'value': 5600, 'name': ""Xeno'jiiva Horn"", 'description': ""A rare Xeno'jiiva horn. During growth, it's theorized that it helps control the beast's power.""}}, {'quantity': 5, 'item': {'id': 408, 'rarity': 7, 'carryLimit': 99, 'value': 5000, 'name': 'Nergigante Horn+', 'description': 'Rare Nergigante material. Obtained by breaking its horns. Stout, used in many weapons.'}}, {'quantity': 5, 'item': {'id': 409, 'rarity': 7, 'carryLimit': 99, 'value': 4500, 'name': 'Nergigante Talon', 'description': 'Rare Nergigante material. Mostly obtained by carving. Sharp, used in many weapons.'}}, {'quantity': 1, 'item': {'id': 411, 'rarity': 8, 'carryLimit': 99, 'value': 12000, 'name': 'Nergigante Gem', 'description': 'A rare gem said to have formed within Nergigante tissue. Holds untold potential.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/gunlance/icons/e02bf1fdd876802e9e41f179d19c9700.cdb51f23d4e95fb1cf583f3ebdf867315a28a944.png', 'image': 'https://assets.mhw-db.com/weapons/gunlance/6db7278e93d1cb685facb6ace1313188af3a536d.731e28b4e768a05590aebf96033d958e.png'}","{'type': 'wide', 'level': 2}",,,,,,
608,gunlance,2,"{'display': 230, 'raw': 100}",,{'affinity': 10},sever,Pulsar Gunlance 1,"[{'red': 70, 'orange': 70, 'yellow': 30, 'green': 30, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 70, 'yellow': 30, 'green': 40, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 70, 'yellow': 30, 'green': 50, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 70, 'yellow': 30, 'green': 60, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 70, 'yellow': 30, 'green': 70, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 70, 'yellow': 30, 'green': 80, 'blue': 0, 'white': 0, 'purple': 0}]",[],"[{'type': 'thunder', 'damage': 120, 'hidden': False}]","{'craftable': False, 'previous': 599, 'branches': [609, 619], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 1, 'item': {'id': 257, 'rarity': 4, 'carryLimit': 99, 'value': 660, 'name': 'Tobi-Kadachi Claw', 'description': 'Tobi-Kadachi material. Obtained by breaking its forelimbs. Sharp, used in many weapons.'}}, {'quantity': 3, 'item': {'id': 254, 'rarity': 4, 'carryLimit': 99, 'value': 360, 'name': 'Tobi-Kadachi Scale', 'description': 'Tobi-Kadachi material. Mostly obtained by carving. Broadly used for many purposes.'}}, {'quantity': 2, 'item': {'id': 255, 'rarity': 4, 'carryLimit': 99, 'value': 510, 'name': 'Tobi-Kadachi Pelt', 'description': 'Tobi-Kadachi material. Mostly obtained as a reward. Highly thunder-resistant, used to craft gear.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/gunlance/icons/c4a5f3c750236580edd4c9ab7cf190b1.e4a1a3f179bc4e9ccbf094992b1078de160f2e60.png', 'image': 'https://assets.mhw-db.com/weapons/gunlance/de938a17368f329ea79f0f003565994a705beea2.c2a1d16db356abcb15dda5418f47177f.png'}","{'type': 'long', 'level': 1}",,,,,,
609,gunlance,3,"{'display': 253, 'raw': 110}",,{'affinity': 10},sever,Pulsar Gunlance 2,"[{'red': 80, 'orange': 50, 'yellow': 80, 'green': 40, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 80, 'orange': 50, 'yellow': 80, 'green': 50, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 80, 'orange': 50, 'yellow': 80, 'green': 60, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 80, 'orange': 50, 'yellow': 80, 'green': 70, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 80, 'orange': 50, 'yellow': 80, 'green': 80, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 80, 'orange': 50, 'yellow': 80, 'green': 90, 'blue': 0, 'white': 0, 'purple': 0}]",[],"[{'type': 'thunder', 'damage': 150, 'hidden': False}]","{'craftable': False, 'previous': 608, 'branches': [610, 614], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 2, 'item': {'id': 258, 'rarity': 4, 'carryLimit': 99, 'value': 720, 'name': 'Tobi-Kadachi Electrode', 'description': 'Tobi-Kadachi material. Obtained by breaking its head. Grants thunder element properties.'}}, {'quantity': 3, 'item': {'id': 257, 'rarity': 4, 'carryLimit': 99, 'value': 660, 'name': 'Tobi-Kadachi Claw', 'description': 'Tobi-Kadachi material. Obtained by breaking its forelimbs. Sharp, used in many weapons.'}}, {'quantity': 2, 'item': {'id': 170, 'rarity': 4, 'carryLimit': 99, 'value': 1000, 'name': 'Electro Sac', 'description': 'A monster organ that can store up electricity, which is released on impact.'}}, {'quantity': 3, 'item': {'id': 122, 'rarity': 4, 'carryLimit': 99, 'value': 600, 'name': 'Coral Crystal - Rarity 4', 'description': 'Crystal prized at the Smithy for use in high-grade abrasives. Mainly found in the Coral Highlands.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/gunlance/icons/5d6d40158dab88728cdf8dd372c6856b.165d158bf770874fd93751be1cd4143b504d0c1f.png', 'image': 'https://assets.mhw-db.com/weapons/gunlance/de938a17368f329ea79f0f003565994a705beea2.c2a1d16db356abcb15dda5418f47177f.png'}","{'type': 'long', 'level': 1}",,,,,,
